datetime,value
2020-12-20 09:00:02.103000,173.2251
2020-12-20 09:15:02.094000,174.4471
2020-12-20 09:30:02.119000,176.8519
2020-12-20 09:45:02.143000,176.5098
2020-12-20 10:00:02.169000,171.8174
2020-12-20 10:15:02.186000,171.0108
2020-12-20 10:30:02.095000,186.2341
2020-12-20 10:45:02.122000,179.233
2020-12-20 11:00:02.133000,182.5569
2020-12-20 11:15:02.289000,176.577
2020-12-20 11:30:02.140000,167.8302
2020-12-20 11:45:02.110000,169.8748
2020-12-20 12:00:02.188000,170.7718
2020-12-20 12:15:02.293000,173.3283
2020-12-20 12:30:02.116000,182.4862
2020-12-20 12:45:02.134000,176.7949
2020-12-20 13:00:02.117000,177.7681
2020-12-20 13:15:02.318000,178.5896
2020-12-20 13:30:02.171000,171.7786
2020-12-20 13:45:02.142000,176.4416
2020-12-20 14:00:02.120000,182.051
2020-12-20 14:15:02.379000,175.3811
2020-12-20 14:30:02.122000,180.6746
2020-12-20 14:45:02.144000,174.4551
2020-12-20 15:00:02.203000,163.8804
2020-12-20 15:15:02.302000,172.364
2020-12-20 15:30:02.141000,161.0868
2020-12-20 15:45:02.136000,166.4559
2020-12-20 16:00:02.135000,171.593
2020-12-20 16:15:02.141000,168.8932
2020-12-20 16:30:02.101000,156.6359
2020-12-20 16:45:02.108000,165.0437
2020-12-20 17:00:02.118000,167.1268
2020-12-20 17:15:02.202000,157.0735
2020-12-20 17:30:02.202000,161.5279
2020-12-20 17:45:02.180000,138.8131
2020-12-20 18:00:02.378000,142.7124
2020-12-20 18:15:02.117000,140.7084
2020-12-20 18:30:02.222000,155.3356
2020-12-20 18:45:02.188000,152.8503
2020-12-20 19:00:02.230000,150.0603
2020-12-20 19:15:02.144000,153.3749
2020-12-20 19:30:02.207000,148.3179
2020-12-20 19:45:02.146000,146.876
2020-12-20 20:00:02.090000,159.3336
2020-12-20 20:15:02.128000,153.8568
2020-12-20 20:30:02.176000,167.6062
2020-12-20 20:45:02.399000,158.9688
2020-12-20 21:00:02.131000,162.0695
2020-12-20 21:15:02.176000,169.3286
2020-12-20 21:30:02.201000,171.2538
2020-12-20 21:45:02.180000,164.6847
2020-12-20 22:00:02.150000,167.0904
2020-12-20 22:15:02.182000,164.3897
2020-12-20 22:30:02.185000,165.4952
2020-12-20 22:45:02.218000,169.9046
2020-12-20 23:00:02.159000,164.9919
2020-12-20 23:15:02.148000,169.6392
2020-12-20 23:30:02.204000,170.8416
2020-12-20 23:45:02.174000,164.1095
2020-12-21 00:00:02.127000,170.6074
2020-12-21 00:15:02.184000,164.2126
2020-12-21 00:30:02.265000,165.8617
2020-12-21 00:45:02.114000,183.0477
2020-12-21 01:00:02.145000,176.6836
2020-12-21 01:15:02.179000,174.2665
2020-12-21 01:30:02.309000,185.7688
2020-12-21 01:45:02.191000,177.0988
2020-12-21 02:00:02.156000,186.4284
2020-12-21 02:15:02.100000,178.8694
2020-12-21 02:30:02.217000,174.5356
2020-12-21 02:45:02.108000,174.3452
2020-12-21 03:00:02.100000,174.5347
2020-12-21 03:15:02.108000,173.8723
2020-12-21 03:30:02.164000,171.3378
2020-12-21 03:45:02.151000,187.5446
2020-12-21 04:00:02.146000,175.945
2020-12-21 04:15:02.193000,177.8943
2020-12-21 04:30:02.133000,182.9483
2020-12-21 04:45:02.166000,187.0826
2020-12-21 05:00:02.158000,185.1519
2020-12-21 05:15:02.140000,187.6949
2020-12-21 05:30:02.149000,179.5859
2020-12-21 05:45:02.238000,193.3519
2020-12-21 06:00:02.250000,185.6759
2020-12-21 06:15:02.297000,171.5694
2020-12-21 06:30:02.125000,178.5307
2020-12-21 06:45:02.107000,182.0648
2020-12-21 07:00:02.120000,175.8938
2020-12-21 07:15:02.147000,184.1994
2020-12-21 07:30:02.157000,171.0327
2020-12-21 07:45:02.107000,173.2183
2020-12-21 08:00:02.118000,184.8204
2020-12-21 08:15:02.121000,185.4819
2020-12-21 08:30:02.141000,181.944
2020-12-21 08:45:02.104000,193.6829
2020-12-21 09:00:02.149000,187.7685
2020-12-21 09:15:02.121000,272.9495
2020-12-21 09:30:02.162000,289.9305
2020-12-21 09:45:02.181000,280.1653
2020-12-21 10:00:02.349000,276.6472
2020-12-21 10:15:02.384000,363.1808
2020-12-21 10:30:02.168000,424.6335
2020-12-21 10:45:02.295000,423.0934
2020-12-21 11:00:02.327000,401.6494
2020-12-21 11:15:02.352000,395.5463
2020-12-21 11:30:02.297000,390.6215
2020-12-21 11:45:02.325000,373.2563
2020-12-21 12:00:02.202000,373.5729
2020-12-21 12:15:02.349000,458.9713
2020-12-21 12:30:02.130000,509.2764
2020-12-21 12:45:02.206000,508.1002
2020-12-21 13:00:02.119000,459.1882
2020-12-21 13:15:02.200000,449.0416
2020-12-21 13:30:02.139000,437.6456
2020-12-21 13:45:02.171000,421.1987
2020-12-21 14:00:02.094000,434.1769
2020-12-21 14:15:02.122000,416.15
2020-12-21 14:30:02.550000,397.2981
2020-12-21 14:45:02.137000,412.1602
2020-12-21 15:00:02.163000,395.511
2020-12-21 15:15:02.158000,370.272
2020-12-21 15:30:02.170000,357.8985
2020-12-21 15:45:02.293000,358.2723
2020-12-21 16:00:02.168000,346.8591
2020-12-21 16:15:02.177000,352.7017
2020-12-21 16:30:02.140000,318.9868
2020-12-21 16:45:02.161000,323.8384
2020-12-21 17:00:02.176000,302.697
2020-12-21 17:15:02.148000,269.6212
2020-12-21 17:30:02.187000,248.2963
2020-12-21 17:45:02.166000,213.5326
2020-12-21 18:00:02.487000,177.0489
2020-12-21 18:15:02.226000,152.7979
2020-12-21 18:30:02.146000,160.2362
2020-12-21 18:45:02.149000,138.7774
2020-12-21 19:00:02.175000,164.8031
2020-12-21 19:15:02.170000,206.2891
2020-12-21 19:30:02.391000,176.5756
2020-12-21 19:45:02.154000,204.685
2020-12-21 20:00:02.177000,219.6232
2020-12-21 20:15:02.124000,245.0947
2020-12-21 20:30:02.135000,255.4317
2020-12-21 20:45:02.222000,263.6112
2020-12-21 21:00:02.252000,288.6628
2020-12-21 21:15:02.155000,287.7015
2020-12-21 21:30:02.190000,309.4321
2020-12-21 21:45:02.226000,302.2855
2020-12-21 22:00:02.362000,312.5924
2020-12-21 22:15:02.154000,307.8957
2020-12-21 22:30:02.164000,327.9373
2020-12-21 22:45:02.103000,319.1329
2020-12-21 23:00:02.194000,330.2603
2020-12-21 23:15:02.168000,197.756
2020-12-21 23:30:02.181000,169.2582
2020-12-21 23:45:02.126000,166.1289
2020-12-22 00:00:02.211000,163.9759
2020-12-22 00:15:02.101000,165.7525
2020-12-22 00:30:02.177000,158.1826
2020-12-22 00:45:02.142000,159.586
2020-12-22 01:00:02.152000,156.7423
2020-12-22 01:15:02.184000,152.2207
2020-12-22 01:30:02.210000,164.724
2020-12-22 01:45:02.125000,146.8804
2020-12-22 02:00:02.250000,154.7364
2020-12-22 02:15:02.148000,146.9156
2020-12-22 02:30:02.136000,150.5759
2020-12-22 02:45:02.216000,153.1609
2020-12-22 03:00:02.179000,145.6045
2020-12-22 03:15:02.264000,162.906
2020-12-22 03:30:02.132000,151.2377
2020-12-22 03:45:02.178000,147.8516
2020-12-22 04:00:02.158000,156.4734
2020-12-22 04:15:02.311000,158.832
2020-12-22 04:30:02.082000,161.9267
2020-12-22 04:45:02.092000,147.1022
2020-12-22 05:00:02.100000,153.005
2020-12-22 05:15:05.617000,150.6046
2020-12-22 05:31:28.244000,158.4875
2020-12-22 05:48:23.566000,158.1527
2020-12-22 06:03:14.049000,155.2335
2020-12-22 06:16:22.483000,160.8007
2020-12-22 06:30:02.071000,149.4435
2020-12-22 06:45:02.108000,156.8461
2020-12-22 07:00:02.128000,155.7372
2020-12-22 07:15:02.113000,154.599
2020-12-22 07:30:02.077000,165.9377
2020-12-22 07:45:02.241000,151.9079
2020-12-22 08:00:02.128000,153.5184
2020-12-22 08:15:02.105000,152.5059
2020-12-22 08:30:02.107000,171.614
2020-12-22 08:45:02.053000,167.3347
2020-12-22 09:00:02.075000,165.8809
2020-12-22 09:15:02.182000,158.4465
2020-12-22 09:30:02.129000,155.2737
2020-12-22 09:45:02.079000,156.3429
2020-12-22 10:00:02.168000,160.8742
2020-12-22 10:15:02.121000,164.6489
2020-12-22 10:30:02.292000,159.2226
2020-12-22 10:45:02.074000,149.3597
2020-12-22 11:00:02.084000,158.3199
2020-12-22 11:15:02.143000,223.0013
2020-12-22 11:30:02.139000,240.4055
2020-12-22 11:45:02.293000,243.1508
2020-12-22 12:00:02.099000,228.7773
2020-12-22 12:15:02.300000,443.316
2020-12-22 12:30:02.128000,450.6995
2020-12-22 12:45:02.131000,432.5818
2020-12-22 13:00:02.150000,401.6877
2020-12-22 13:15:02.124000,368.6729
2020-12-22 13:30:02.121000,349.7896
2020-12-22 13:45:02.372000,342.5807
2020-12-22 14:00:02.440000,368.5045
2020-12-22 14:15:02.305000,347.2267
2020-12-22 14:30:02.306000,353.6844
2020-12-22 14:45:02.134000,254.4788
2020-12-22 15:00:02.079000,216.7722
2020-12-22 15:15:02.149000,84.1758
2020-12-22 15:30:02.132000,86.2089
2020-12-22 15:45:02.076000,170.4948
2020-12-22 16:00:02.141000,124.6369
2020-12-22 16:15:02.102000,49.3322
2020-12-22 16:30:02.152000,10.9391
2020-12-22 16:45:02.396000,25.7782
2020-12-22 17:00:02.247000,36.0159
2020-12-22 17:15:02.141000,17.7078
2020-12-22 17:30:02.138000,27.0181
2020-12-22 17:45:02.140000,118.308
2020-12-22 18:00:02.140000,88.749
2020-12-22 18:15:02.127000,153.7221
2020-12-22 18:30:02.118000,145.6816
2020-12-22 18:45:02.220000,208.9407
2020-12-22 19:00:02.376000,60.5981
2020-12-22 19:15:02.096000,5.0983
2020-12-22 19:30:02.090000,0.4390806555747986
2020-12-22 19:45:02.353000,0.03693835064768791
2020-12-22 20:00:02.169000,0.003107580589130521
2020-12-22 20:15:02.135000,0.0002591033116914332
2020-12-22 20:30:02.165000,2.1800276954309084e-05
2020-12-22 20:45:02.142000,1.831330450841051e-06
2020-12-22 21:00:02.096000,1.5381040441297955e-07
2020-12-22 21:15:02.086000,1.2939078253282332e-08
2020-12-22 21:30:02.133000,1.0884845247360886e-09
2020-12-22 21:45:02.159000,9.135267542426107e-11
2020-12-22 22:00:02.082000,7.666321570620749e-12
2020-12-22 22:15:02.101000,7.576680710781603e-13
2020-12-22 22:30:02.120000,6.350389642308454e-14
2020-12-22 22:45:02.314000,5.342573070412932e-15
2020-12-22 23:00:02.117000,4.49495344696354e-16
2020-12-22 23:15:02.154000,3.7809644941300645e-17
2020-12-22 23:30:02.148000,3.1808624545927984e-18
2020-12-22 23:45:02.126000,2.663310641364548e-19
2020-12-23 00:00:02.190000,2.2352391167486157e-20
2020-12-23 00:15:02.105000,1.875712818320685e-21
2020-12-23 00:30:02.086000,1.561263395168727e-22
2020-12-23 00:45:02.114000,1.3124123474563645e-23
2020-12-23 01:00:02.119000,1.1029656947650013e-24
2020-12-23 01:15:02.112000,9.279150193580333e-26
2020-12-23 01:30:02.162000,7.805951220484929e-27
2020-12-23 01:45:02.159000,6.566663256927358e-28
2020-12-23 02:00:02.126000,5.524722036616117e-29
2020-12-23 02:15:02.137000,4.643175602358193e-30
2020-12-23 02:30:02.126000,3.8898464589190343e-31
2020-12-23 02:45:02.201000,3.263033903422861e-32
2020-12-23 03:00:02.118000,2.7373657969071913e-33
2020-12-23 03:15:02.136000,2.2849566840195754e-34
2020-12-23 03:30:02.155000,1.9224052119489145e-35
2020-12-23 03:45:02.243000,1.6173262229091995e-36
2020-12-23 04:00:02.170000,1.3606906284907182e-37
2020-12-23 04:15:02.134000,1.1447263207008004e-38
2020-12-23 04:30:02.075000,9.599581116872516e-40
2020-12-23 04:45:02.086000,8.071619284357379e-41
2020-12-23 05:00:02.166000,6.790692358118064e-42
2020-12-23 05:15:09.385000,5.7032847498020055e-43
2020-12-23 05:30:02.230000,4.764414778704378e-44
2020-12-23 05:45:02.120000,4.203895392974451e-45
2020-12-23 06:00:02.166000,0.0
2020-12-23 06:15:02.098000,0.0
2020-12-23 06:30:02.140000,0.0
2020-12-23 06:45:02.232000,0.0
2020-12-23 07:00:02.191000,0.0
2020-12-23 07:15:02.200000,0.0
2020-12-23 07:30:02.137000,0.0
2020-12-23 07:45:02.139000,0.0
2020-12-23 08:00:02.159000,0.0
2020-12-23 08:15:02.067000,0.0
2020-12-23 08:30:02.077000,0.0
2020-12-23 08:45:02.087000,0.0
2020-12-23 09:00:02.136000,0.0
2020-12-23 09:15:02.274000,0.0
2020-12-23 09:30:02.172000,0.0
2020-12-23 09:45:02.289000,0.0
2020-12-23 10:00:02.138000,0.0
2020-12-23 10:15:02.111000,0.0
2020-12-23 10:30:02.123000,0.0
2020-12-23 10:45:02.199000,0.0
2020-12-23 11:00:02.157000,0.0
2020-12-23 11:15:02.201000,0.0
2020-12-23 11:30:02.087000,0.0
2020-12-23 11:45:02.095000,0.0
2020-12-23 12:00:02.205000,0.0
2020-12-23 12:15:02.139000,0.0
2020-12-23 12:30:02.133000,0.0
2020-12-23 12:45:02.181000,0.0
2020-12-23 13:00:02.230000,0.0
2020-12-23 13:15:02.097000,0.0
2020-12-23 13:30:05.271000,0.0
2020-12-23 13:45:02.140000,0.0
2020-12-23 14:00:02.146000,0.0
2020-12-23 14:15:02.099000,0.0
2020-12-23 14:30:02.081000,0.0
2020-12-23 14:45:04.816000,0.0
2020-12-23 15:00:02.460000,0.0
2020-12-23 15:15:02.091000,20.1363
2020-12-23 15:30:02.177000,22.7879
2020-12-23 15:45:02.093000,44.6465
2020-12-23 16:00:02.126000,88.6971
2020-12-23 16:15:02.129000,107.2621
2020-12-23 16:30:02.195000,99.7188
2020-12-23 16:45:02.227000,138.5255
2020-12-23 17:00:02.140000,107.2018
2020-12-23 17:15:02.203000,120.0896
2020-12-23 17:30:02.148000,84.1002
2020-12-23 17:45:02.108000,55.3141
2020-12-23 18:00:02.096000,151.8666
2020-12-23 18:15:02.259000,140.0569
2020-12-23 18:30:02.123000,113.61
2020-12-23 18:45:02.154000,79.2075
2020-12-23 19:00:02.118000,42.2938
2020-12-23 19:15:02.122000,9.4815
2020-12-23 19:30:02.293000,8.3892
2020-12-23 19:45:02.175000,0.7058930993080139
2020-12-23 20:00:02.209000,0.06985730677843094
2020-12-23 20:15:02.112000,0.0058511667884886265
2020-12-23 20:30:02.115000,0.0004922518855892122
2020-12-23 20:45:02.187000,4.1173032514052466e-05
2020-12-23 21:00:02.087000,3.4637462249520468e-06
2020-12-23 21:15:02.089000,2.9141838808754983e-07
2020-12-23 21:30:02.172000,2.451647063139717e-08
2020-12-23 21:45:02.174000,2.0591943705738913e-09
2020-12-23 22:00:02.164000,1.727648163418749e-10
2020-12-23 22:15:02.137000,1.4533026691798678e-11
2020-12-23 22:30:02.078000,1.2225113499644835e-12
2020-12-23 22:45:02.166000,1.028527713302016e-13
2020-12-23 23:00:02.111000,8.652340759281955e-15
2020-12-23 23:15:02.139000,7.259788100809784e-16
2020-12-23 23:30:02.102000,6.094623078154365e-17
2020-12-23 23:45:02.172000,5.102526474259905e-18
2020-12-24 00:00:02.314000,4.2878571752668952e-19
2020-12-24 00:15:02.106000,3.6071411040051134e-20
2020-12-24 00:30:02.126000,3.0287973415614203e-21
2020-12-24 00:45:02.081000,2.540036189325583e-22
2020-12-24 01:00:02.129000,2.1292801025093474e-23
2020-12-24 01:15:02.125000,1.787438115512314e-24
2020-12-24 01:30:02.148000,1.488353114344216e-25
2020-12-24 01:45:02.120000,1.2522277861121233e-26
2020-12-24 02:00:02.118000,1.0528927079763828e-27
2020-12-24 02:15:02.230000,8.837783764148816e-29
2020-12-24 02:30:02.156000,7.435436231663032e-30
2020-12-24 02:45:02.174000,6.2551966452453455e-31
2020-12-24 03:00:02.146000,5.262849251357444e-32
2020-12-24 03:15:02.122000,4.427322413535553e-33
2020-12-24 03:30:02.078000,3.7249889212434665e-34
2020-12-24 03:45:02.205000,3.134071125327468e-35
2020-12-24 04:00:02.085000,2.6178739535505138e-36
2020-12-24 04:15:02.241000,2.2011295839223475e-37
2020-12-24 04:30:02.115000,1.8460515392423992e-38
2020-12-24 04:45:02.087000,1.540049433068403e-39
2020-12-24 05:00:02.247000,1.2917869893378326e-40
2020-12-24 05:15:02.135000,1.0840444920016785e-41
2020-12-24 05:30:02.115000,9.122453002754559e-43
2020-12-24 05:45:02.297000,7.707141553786494e-44
2020-12-24 06:00:02.086000,7.006492321624085e-45
2020-12-24 06:15:02.129000,0.0
2020-12-24 06:30:02.277000,0.0
2020-12-24 06:45:02.173000,0.0
2020-12-24 07:00:02.163000,0.0
2020-12-24 07:15:02.148000,0.0
2020-12-24 07:30:02.145000,0.0
2020-12-24 07:45:02.086000,0.0
2020-12-24 08:00:02.111000,0.0
2020-12-24 08:15:02.359000,0.0
2020-12-24 08:30:02.185000,0.0
2020-12-24 08:45:02.174000,0.0
2020-12-24 09:00:02.178000,0.0
2020-12-24 09:15:02.105000,0.0
2020-12-24 09:30:02.117000,0.0
2020-12-24 09:45:02.112000,0.0
2020-12-24 10:00:02.126000,0.0
2020-12-24 10:15:02.134000,0.0
2020-12-24 10:30:02.170000,0.0
2020-12-24 10:45:02.143000,0.0
2020-12-24 11:00:02.085000,0.0
2020-12-24 11:15:02.080000,0.0
2020-12-24 11:30:02.254000,0.0
2020-12-24 11:45:02.150000,0.0
2020-12-24 12:00:02.270000,0.0
2020-12-24 12:15:02.097000,0.0
2020-12-24 12:30:02.135000,0.0
2020-12-24 12:45:02.133000,0.0
2020-12-24 13:00:02.132000,0.0
2020-12-24 13:15:02.206000,0.0
2020-12-24 13:30:02.123000,0.0
2020-12-24 13:45:02.120000,0.0
2020-12-24 14:00:02.187000,0.0
2020-12-24 14:15:02.136000,0.0
2020-12-24 14:30:02.291000,0.0
2020-12-24 14:45:02.139000,0.0
2020-12-24 15:00:02.131000,0.0
2020-12-24 15:15:02.087000,0.0
2020-12-24 15:30:02.086000,0.0
2020-12-24 15:45:02.242000,0.0
2020-12-24 16:00:02.176000,0.0
2020-12-24 16:15:02.105000,22.4002
2020-12-24 16:30:02.069000,17.5325
2020-12-24 16:45:02.081000,1.4751
2020-12-24 17:00:02.112000,1.031
2020-12-24 17:15:02.214000,0.08673850446939468
2020-12-24 17:30:02.123000,0.007296336814761162
2020-12-24 17:45:02.167000,0.0006138800526969135
2020-12-24 18:00:02.144000,5.148912168806419e-05
2020-12-24 18:15:02.261000,4.320853804529179e-06
2020-12-24 18:30:02.278000,3.625141289376188e-07
2020-12-24 18:45:02.114000,3.04986222943171e-08
2020-12-24 19:00:02.148000,2.5660513713887667e-09
2020-12-24 19:15:02.310000,2.1590088050693623e-10
2020-12-24 19:30:02.200000,1.85552181258819e-11
2020-12-24 19:45:02.185000,1.5610056650072757e-12
2020-12-24 20:00:02.120000,1.3131891949715035e-13
2020-12-24 20:15:02.224000,1.1047642360932815e-14
2020-12-24 20:30:02.128000,9.295031454934128e-16
2020-12-24 20:45:02.131000,7.8191702473633e-17
2020-12-24 21:00:02.133000,6.5548248465121195e-18
2020-12-24 21:15:02.137000,5.510756339974346e-19
